venue_id,venue_name,current_monday,current_tuesday,current_wednesday,current_thursday,current_friday,current_saturday,current_sunday,last_year_monday,last_year_tuesday,last_year_wednesday,last_year_thursday,last_year_friday,last_year_saturday,last_year_sunday,current_week_total,last_year_week_total,monday_change,tuesday_change,wednesday_change,thursday_change,friday_change,saturday_change,sunday_change,week_change,week_number,year,personnel_expense_ratio,estimated_profit,debit_variation,debit_variation_previous,debit_variation_variation,holiday_name,holiday_flag
5,VITORIA,0.0,174.25,205.75,612.5,1451.0,2092.65,1018.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.4,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49,2024,0.0,5554.4,,,,Constitution Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2024,0.0,0.0,,,,Constitution Day,True
1,PAMPLONA,651.5,401.25,403.2,839.75,2207.5,2853.0,1236.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.3,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,8592.3,,,,,False
2,BILBAO,311.25,0.0,258.0,399.5,1230.95,1861.5,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601.2,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,4601.2,,,,,False
3,BURGOS,0.0,41.5,301.5,110.25,1013.75,1466.0,700.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.1,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,3633.1,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,158.5,111.5,344.25,1171.0,2051.25,1331.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50,2024,0.0,5168.25,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2024,0.0,0.0,,,,,False
1,PAMPLONA,1149.0,1037.0,998.75,1035.8,1670.75,2651.25,2131.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,10673.65,,,,,False
2,BILBAO,108.5,218.25,345.0,433.78,1539.25,733.7,503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881.48,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,3881.48,,,,,False
3,BURGOS,0.0,369.75,328.25,385.5,1213.8,1417.0,1044.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.8,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,4758.8,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2024,0.0,0.0,,,,,False
5,VITORIA,0.0,477.75,185.0,207.75,1315.25,1902.35,1432.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520.7,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51,2024,0.0,5520.7,,,,,False
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2024,0.0,0.0,,,,,False
1,PAMPLONA,988.0,0.0,0.0,1676.7,1527.0,2394.06,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,242.25,8831.76,242.25,100.0,0.0,0.0,100.0,100.0,100.0,827.14,3545.72,52,2024,0.0,8831.76,,,,Christmas Day,True
2,BILBAO,622.55,17.75,0.0,843.0,1464.25,1982.85,946.88,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5877.28,16.0,100.0,100.0,0.0,100.0,100.0,100.0,5818.0,36633.0,52,2024,0.0,5877.28,,,,Christmas Day,True
3,BURGOS,0.0,0.0,0.0,302.0,1025.0,1373.25,841.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.5,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,52,2024,0.0,3541.5,,,,Christmas Day,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2024,0.0,0.0,,,,Christmas Day,True
5,VITORIA,0.0,0.0,0.0,607.5,872.0,1073.0,1420.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972.75,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,52,2024,0.0,3972.75,,,,Christmas Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2024,0.0,0.0,,,,Christmas Day,True
1,PAMPLONA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,1291.9,1756.65,2286.78,1675.25,1287.7,0.0,9624.28,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1,2025,0.0,8120.0,,,,New Year's Day,True
2,BILBAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.66,810.75,677.2,1866.25,1597.4,1079.75,0.0,6608.01,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1,2025,0.0,4331.13,,,,New Year's Day,True
3,BURGOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025,0.0,5138.0,,,,New Year's Day,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025,0.0,0.0,,,,New Year's Day,True
5,VITORIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.9,0.0,545.75,1829.8,1278.05,1523.85,0.0,5800.35,0.0,-100.0,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,1,2025,0.0,5011.9,,,,New Year's Day,True
6,ZARAGOZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2025,0.0,8613.5,,,,New Year's Day,True
1,PAMPLONA,1668.25,983.0,645.25,592.0,2390.75,2555.5,1649.95,686.45,680.75,966.0,956.25,1928.05,2497.35,1149.25,10484.7,8864.1,143.03,44.4,-33.2,-38.09,24.0,2.33,43.57,18.28,2,2025,0.0,10484.7,,,,Epiphany,True
2,BILBAO,703.5,97.75,360.0,200.25,791.5,1619.6,877.0,351.0,239.0,674.05,639.4,1866.5,2959.55,1349.95,4649.6,8079.45,100.43,-59.1,-46.59,-68.68,-57.59,-45.28,-35.03,-42.45,2,2025,0.0,4649.6,,,,Epiphany,True
3,BURGOS,223.0,180.0,197.0,340.35,1317.25,1727.75,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.35,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,2025,0.0,4796.35,,,,Epiphany,True
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2025,0.0,0.0,,,,Epiphany,True
5,VITORIA,503.25,116.25,125.5,193.5,1198.75,2093.4,1029.5,0.0,355.03,336.5,614.0,1795.55,2888.3,903.85,5260.15,6893.23,100.0,-67.26,-62.7,-68.49,-33.24,-27.52,13.9,-23.69,2,2025,0.0,5260.15,,,,Epiphany,True
6,ZARAGOZA,740.2,426.8,254.25,357.5,1249.3,2751.0,1315.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094.75,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2,2025,0.0,7094.75,,,,Epiphany,True
1,PAMPLONA,737.56,399.25,855.25,834.7,2391.75,2512.13,1933.83,630.0,540.75,993.75,840.7,2274.88,2746.93,773.3,9664.47,8800.31,17.07,-26.17,-13.94,-0.71,5.14,-8.55,150.08,9.82,3,2025,0.0,9664.47,,,,,False
2,BILBAO,225.0,211.75,90.5,640.93,1031.5,2443.0,353.75,198.5,367.29,594.75,747.25,1646.55,2728.45,1076.5,4996.43,7359.29,13.35,-42.35,-84.78,-14.23,-37.35,-10.46,-67.14,-32.11,3,2025,0.0,4996.43,,,,,False
3,BURGOS,0.0,312.5,171.75,140.5,1250.0,1125.5,685.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3685.75,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3,2025,0.0,3685.75,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2025,0.0,0.0,,,,,False
5,VITORIA,0.0,252.75,304.25,200.5,814.75,2089.8,1142.43,0.0,315.0,473.5,362.25,1487.05,3232.45,1706.65,4804.48,7576.9,0.0,-19.76,-35.74,-44.65,-45.21,-35.35,-33.06,-36.59,3,2025,0.0,4804.48,,,,,False
6,ZARAGOZA,190.5,321.6,459.95,293.1,1140.0,2538.5,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3,2025,0.0,5637.65,,,,,False
1,PAMPLONA,927.5,669.65,755.0,943.25,2673.5,1840.5,1222.9,569.08,645.65,862.95,633.2,2427.39,2518.44,1614.86,9032.3,9271.57,62.98,3.72,-12.51,48.97,10.14,-26.92,-24.27,-2.58,4,2025,0.0,9032.3,,,,,False
2,BILBAO,202.6,319.25,362.0,221.6,1388.35,2160.28,937.5,481.75,293.46,784.68,597.19,1549.65,2614.85,1445.5,5591.58,7767.08,-57.94,8.79,-53.87,-62.89,-10.41,-17.38,-35.14,-28.01,4,2025,0.0,5591.58,,,,,False
3,BURGOS,0.0,99.75,107.0,191.25,1069.0,1412.75,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3827.75,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,2025,0.0,3827.75,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2025,0.0,0.0,,,,,False
5,VITORIA,0.0,186.75,399.0,233.5,1623.95,2015.25,1014.0,0.0,290.0,241.25,889.35,1510.73,2767.6,1030.1,5472.45,6729.03,0.0,-35.6,65.39,-73.74,7.49,-27.18,-1.56,-18.67,4,2025,0.0,5472.45,,,,,False
6,ZARAGOZA,52.8,64.5,450.8,586.0,1380.95,3272.65,898.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,2025,0.0,6706.0,,,,,False
1,PAMPLONA,1035.4,1019.0,656.2,1600.73,2422.29,2337.25,1324.75,563.65,774.3,609.55,1175.8,1916.6,2837.23,2144.32,10395.62,10021.45,83.7,31.6,7.65,36.14,26.38,-17.62,-38.22,3.73,5,2025,0.0,10395.62,,,,,False
2,BILBAO,96.5,164.0,28.5,0.0,1433.25,1898.51,1030.15,298.5,568.25,589.27,540.63,1735.55,2088.35,1990.38,4650.91,7810.93,-67.67,-71.14,-95.16,-100.0,-17.42,-9.09,-48.24,-40.46,5,2025,0.0,4650.91,,,,,False
3,BURGOS,0.0,202.25,243.5,346.5,1119.75,1901.25,538.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4351.5,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5,2025,0.0,4351.5,,,,,False
4,SAN SEBASTIAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,0.0,0.0,,,,,False
5,VITORIA,0.0,82.4,159.0,107.25,1687.5,2427.75,1170.5,0.0,209.0,793.78,407.25,1479.7,2511.53,720.55,5634.4,6121.81,0.0,-60.57,-79.97,-73.66,14.04,-3.34,62.45,-7.96,5,2025,0.0,5634.4,,,,,False
6,ZARAGOZA,397.2,472.0,1797.8,0.0,1518.1,2734.55,732.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7652.4,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,5,2025,0.0,7652.4,,,,,False
1,PAMPLONA,894.35,839.18,634.25,1559.85,2305.55,3043.2,2089.75,383.7,919.3,673.5,1139.97,1822.34,1915.85,2290.82,11366.13,9145.48,133.09,-8.72,-5.83,36.83,26.52,58.84,-8.78,24.28,6,2025,0.0,11366.13,,,,,False
2,BILBAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.75,409.51,852.3,288.17,1543.5,2236.7,1133.25,0.0,6870.18,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,6,2025,0.0,0.0,,,,,False
3,BURGOS,0.0,163.0,272.75,370.75,1045.15,1206.73,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.38,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,2025,0.0,3519.38,,,,,False
4,SAN SEBASTIAN,0.0,134.2,19.8,3849.17,280.4,2367.06,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7616.63,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,2025,0.0,7616.63,,,,,False
5,VITORIA,0.0,457.75,226.0,161.5,911.0,1586.75,1043.0,0.0,346.9,442.76,457.5,1718.05,3115.75,1307.31,4386.0,7388.27,0.0,31.95,-48.96,-64.7,-46.97,-49.07,-20.22,-40.64,6,2025,0.0,4386.0,,,,,False
6,ZARAGOZA,162.4,334.75,93.0,614.1,801.5,3297.9,711.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014.85,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6,2025,0.0,6014.85,,,,,False
1,PAMPLONA,791.55,1085.75,712.55,796.0,3309.75,2237.75,1894.5,986.2,1129.55,1727.15,752.8,2703.38,2725.9,1649.5,10827.85,11674.48,-19.74,-3.88,-58.74,5.74,22.43,-17.91,14.85,-7.25,7,2025,0.0,10827.85,,,,,False
2,BILBAO,0.0,0.0,0.0,0.0,1845.85,2032.25,1451.0,1066.5,595.35,1221.7,630.7,1269.45,2474.6,1448.45,5329.1,8706.75,-100.0,-100.0,-100.0,-100.0,45.41,-17.88,0.18,-38.79,7,2025,0.0,5329.1,,,,,False
3,BURGOS,0.0,231.0,204.0,332.75,2023.75,1829.75,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5391.25,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,2025,0.0,5391.25,,,,,False
4,SAN SEBASTIAN,400.5,679.55,504.87,811.39,3029.87,2833.19,471.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.62,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,2025,0.0,8730.62,,,,,False
5,VITORIA,0.0,211.5,586.0,274.28,1587.25,1870.25,1226.9,0.0,452.75,1075.85,345.5,944.8,2851.8,1134.49,5756.18,6805.19,0.0,-53.29,-45.53,-20.61,68.0,-34.42,8.15,-15.41,7,2025,0.0,5756.18,,,,,False
6,ZARAGOZA,603.85,594.95,372.6,640.3,3060.2,3664.1,1720.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10656.2,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7,2025,0.0,10656.2,,,,,False
1,PAMPLONA,951.5,760.5,589.25,1055.45,2760.5,3222.0,1146.75,765.6,751.02,1101.75,1144.67,2376.64,2877.16,1370.3,10485.95,10387.14,24.28,1.26,-46.52,-7.79,16.15,11.99,-16.31,0.95,8,2025,0.0,10485.95,,,,,False
2,BILBAO,0.0,311.5,793.55,621.2,1397.45,2195.8,658.15,449.25,364.75,388.35,712.5,1431.95,2123.35,910.04,5977.65,6380.19,-100.0,-14.6,104.34,-12.81,-2.41,3.41,-27.68,-6.31,8,2025,0.0,5977.65,,,,,False
3,BURGOS,0.0,421.5,199.5,204.5,1191.0,1672.4,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.9,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8,2025,0.0,4154.9,,,,,False
4,SAN SEBASTIAN,288.6,713.49,618.6,532.0,2174.03,3630.43,1855.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9812.44,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8,2025,0.0,9812.44,,,,,False
5,VITORIA,0.0,171.0,138.0,379.0,1409.4,1689.75,706.5,0.0,506.35,295.75,511.0,1897.65,2542.6,977.35,4493.65,6730.7,0.0,-66.23,-53.34,-25.83,-25.73,-33.54,-27.71,-33.24,8,2025,0.0,4493.65,,,,,False
6,ZARAGOZA,747.3,295.8,218.8,369.75,1719.35,2827.35,1083.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7262.15,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,8,2025,0.0,7262.15,,,,,False
1,PAMPLONA,618.5,833.75,506.0,974.0,2185.25,2406.5,2266.75,884.63,1086.55,810.48,928.5,2609.73,2333.44,1816.7,9790.75,10470.03,-30.08,-23.27,-37.57,4.9,-16.27,3.13,24.77,-6.49,9,2025,0.0,9790.75,,,,,False
2,BILBAO,211.75,220.3,498.85,172.8,1025.05,1303.45,1587.5,566.35,161.68,363.05,778.2,1847.2,1982.25,1109.5,5019.7,6808.23,-62.61,36.26,37.41,-77.79,-44.51,-34.24,43.08,-26.27,9,2025,0.0,5019.7,,,,,False
3,BURGOS,0.0,315.5,169.75,268.5,1427.75,1747.25,673.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.5,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9,2025,0.0,4602.5,,,,,False
4,SAN SEBASTIAN,568.95,934.95,451.5,475.95,1933.18,2969.72,1651.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8985.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9,2025,0.0,8985.65,,,,,False
5,VITORIA,0.0,323.0,283.0,393.5,1290.75,2202.05,1494.25,0.0,129.0,461.75,317.5,1763.85,2327.55,1103.0,5986.55,6102.65,0.0,150.39,-38.71,23.94,-26.82,-5.39,35.47,-1.9,9,2025,0.0,5986.55,,,,,False
6,ZARAGOZA,449.5,384.8,461.5,347.75,1418.7,3547.7,1528.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8138.55,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,9,2025,0.0,8138.55,,,,,False
1,PAMPLONA,914.0,1074.5,811.2,1359.25,2285.1,2663.75,1650.0,1060.73,1143.9,869.45,697.3,1957.23,3279.42,1346.43,10757.8,10354.46,-13.83,-6.07,-6.7,94.93,16.75,-18.77,22.55,3.9,10,2025,0.0,10757.8,,,,,False
2,BILBAO,335.25,679.1,178.35,264.2,1569.2,2462.3,1010.6,656.25,280.75,466.1,502.25,1430.72,2745.6,882.6,6499.0,6964.27,-48.91,141.89,-61.74,-47.4,9.68,-10.32,14.5,-6.68,10,2025,0.0,6499.0,,,,,False
3,BURGOS,0.0,35.0,104.0,389.25,1260.0,2169.25,836.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.75,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10,2025,0.0,4793.75,,,,,False
4,SAN SEBASTIAN,549.4,1244.75,1000.8,594.92,1677.75,2554.05,619.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8241.12,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10,2025,0.0,8241.12,,,,,False
5,VITORIA,0.0,75.5,515.75,230.5,1453.5,2725.2,928.5,0.0,239.25,166.85,423.75,1566.03,2089.05,1423.05,5928.95,5907.98,0.0,-68.44,209.11,-45.6,-7.19,30.45,-34.75,0.35,10,2025,0.0,5928.95,,,,,False
6,ZARAGOZA,710.05,1352.88,971.7,565.2,1597.65,3596.25,1187.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9981.58,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10,2025,0.0,9981.58,,,,,False
1,PAMPLONA,629.25,764.5,1508.35,1554.4,2410.8,3238.0,2479.5,1014.3,976.73,1086.89,1462.0,2114.41,3074.49,1766.73,12584.8,11495.55,-37.96,-21.73,38.78,6.32,14.02,5.32,40.34,9.48,11,2025,0.0,12584.8,,,,,False
2,BILBAO,98.5,326.75,309.8,379.2,881.91,1445.71,1023.65,388.25,326.49,321.6,434.25,1446.9,2349.8,973.4,4465.52,6240.69,-74.63,0.08,-3.67,-12.68,-39.05,-38.48,5.16,-28.45,11,2025,0.0,4465.52,,,,,False
3,BURGOS,0.0,261.75,285.25,433.8,1242.0,1315.75,435.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.3,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11,2025,0.0,3974.3,,,,,False
4,SAN SEBASTIAN,380.05,305.6,119.8,616.35,1941.45,2733.3,1677.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7774.14,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11,2025,0.0,7774.14,,,,,False
5,VITORIA,0.0,133.5,139.5,282.25,1729.23,2175.25,824.63,0.0,400.45,576.8,430.25,1212.75,1887.6,1164.35,5284.36,5672.2,0.0,-66.66,-75.81,-34.4,42.59,15.24,-29.18,-6.84,11,2025,0.0,5284.36,,,,,False
6,ZARAGOZA,239.75,346.0,758.8,334.5,1749.85,3260.85,1518.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,11,2025,0.0,8208.0,,,,,False
1,PAMPLONA,537.5,361.5,1385.28,807.25,2433.5,2703.5,2344.75,567.8,1158.1,899.15,1144.33,1918.09,2503.7,1878.05,10573.28,10069.22,-5.34,-68.79,54.07,-29.46,26.87,7.98,24.85,5.01,12,2025,0.0,10573.28,,,,,False
2,BILBAO,406.5,356.9,560.46,405.1,1037.8,2204.51,1220.8,218.75,874.15,694.0,781.63,1168.45,2493.1,1071.25,6192.07,7301.33,85.83,-59.17,-19.24,-48.17,-11.18,-11.58,13.96,-15.19,12,2025,0.0,6192.07,,,,,False
3,BURGOS,0.0,330.25,1358.05,344.0,1831.95,1605.85,411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5881.35,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12,2025,0.0,5881.35,,,,,False
4,SAN SEBASTIAN,400.9,377.9,455.7,512.5,1758.65,1919.82,1546.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6971.72,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12,2025,0.0,6971.72,,,,,False
5,VITORIA,0.0,308.0,756.25,638.75,1600.25,1653.45,1097.15,0.0,621.1,386.2,398.0,1904.95,2182.18,780.34,6053.85,6272.77,0.0,-50.41,95.82,60.49,-16.0,-24.23,40.6,-3.49,12,2025,0.0,6053.85,,,,,False
