venue_id,venue_name,current_monday,current_tuesday,current_wednesday,current_thursday,current_friday,current_saturday,current_sunday,last_year_monday,last_year_tuesday,last_year_wednesday,last_year_thursday,last_year_friday,last_year_saturday,last_year_sunday,current_week_total,last_year_week_total,monday_change,tuesday_change,wednesday_change,thursday_change,friday_change,saturday_change,sunday_change,week_change,week_number,year,personnel_expense_ratio,estimated_profit,debit_variation,debit_variation_previous,debit_variation_variation,holiday_name,holiday_flag
6,ZARAGOZA,117.5,407.0,991.3,838.9,1702.7,3214.85,1498.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771.05,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12,2025,0.0,8771.05,,,,,False
1,PAMPLONA,616.35,618.85,713.0,1220.77,2048.65,3443.0,2222.6,816.63,1126.95,2107.2,1179.8,2005.0,2397.75,1916.65,10883.22,11549.98,-24.53,-45.09,-66.16,3.47,2.18,43.59,15.96,-5.77,13,2025,0.0,10883.22,,,,,False
2,BILBAO,370.0,297.8,139.5,482.45,1184.25,1662.0,986.25,1193.45,651.8,1066.0,1365.75,1385.8,1980.85,637.88,5122.25,8281.53,-69.0,-54.31,-86.91,-64.68,-14.54,-16.1,54.61,-38.15,13,2025,0.0,5122.25,,,,,False
3,BURGOS,0.0,261.7,106.25,161.6,912.25,1501.0,706.25,0.0,0.0,82.23,1041.66,1262.25,2504.2,2278.88,3649.05,7169.22,0.0,100.0,29.21,-84.49,-27.73,-40.06,-69.01,-49.1,13,2025,0.0,3649.05,,,,,False
4,SAN SEBASTIAN,343.6,358.88,1031.2,826.6,1467.17,3151.34,1955.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9134.39,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13,2025,0.0,9134.39,,,,,False
5,VITORIA,0.0,0.0,0.0,0.0,1439.25,2010.5,694.85,0.0,518.0,1202.0,827.6,1068.7,1258.9,1724.4,4144.6,6599.6,0.0,-100.0,-100.0,-100.0,34.67,59.7,-59.7,-37.2,13,2025,0.0,4144.6,,,,,False
6,ZARAGOZA,497.0,253.5,108.5,1157.8,1170.0,2684.5,1514.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386.2,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13,2025,0.0,7386.2,,,,,False
1,PAMPLONA,609.0,2200.85,626.75,1170.1,2400.75,2619.55,1500.75,871.25,870.5,699.95,852.5,1650.01,1629.1,1358.86,11127.75,7932.17,-30.1,152.83,-10.46,37.26,45.5,60.8,10.44,40.29,14,2025,0.0,11127.75,,,,,False
2,BILBAO,193.7,215.5,716.9,449.5,1632.05,1293.7,1067.6,1352.95,640.5,961.28,550.2,1164.94,2142.8,1063.33,5568.95,7876.0,-85.68,-66.35,-25.42,-18.3,40.1,-39.63,0.4,-29.29,14,2025,0.0,5568.95,,,,,False
3,BURGOS,0.0,91.5,319.81,311.28,1246.75,1856.85,831.7,0.0,646.75,779.0,1024.25,2553.0,2415.23,2109.15,4657.89,9527.38,0.0,-85.85,-58.95,-69.61,-51.17,-23.12,-60.57,-51.11,14,2025,0.0,4657.89,,,,,False
4,SAN SEBASTIAN,0.0,0.0,343.1,736.4,2585.1,3405.6,2314.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9385.1,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,14,2025,0.0,9385.1,,,,,False
5,VITORIA,0.0,213.5,18.0,394.25,1116.0,1889.6,1116.0,0.0,218.05,478.5,383.5,1212.1,1512.2,919.38,4747.35,4723.73,0.0,-2.09,-96.24,2.8,-7.93,24.96,21.39,0.5,14,2025,0.0,4747.35,,,,,False
6,ZARAGOZA,229.0,346.5,951.5,285.5,1457.55,3565.25,1585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420.35,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14,2025,0.0,8420.35,,,,,False
1,PAMPLONA,658.5,889.65,951.58,617.0,2625.25,2804.75,1519.75,384.75,895.6,1209.91,783.2,1927.78,3178.65,1392.93,10066.48,9772.82,71.15,-0.66,-21.35,-21.22,36.18,-11.76,9.1,3.0,15,2025,0.0,10066.48,,,,,False
2,BILBAO,324.25,348.25,401.35,584.55,1415.4,1836.4,987.4,432.45,874.03,667.1,1520.43,1527.33,1144.55,1395.25,5897.6,7561.14,-25.02,-60.16,-39.84,-61.55,-7.33,60.45,-29.23,-22.0,15,2025,0.0,5897.6,,,,,False
3,BURGOS,0.0,739.1,434.5,575.05,1731.65,1968.5,885.45,0.0,431.0,939.95,518.0,2640.8,1876.7,1359.25,6334.25,7765.7,0.0,71.48,-53.77,11.01,-34.43,4.89,-34.86,-18.43,15,2025,0.0,6334.25,,,,,False
4,SAN SEBASTIAN,1041.4,1237.0,995.85,993.05,2581.9,3746.74,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12839.94,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,2025,0.0,12839.94,,,,,False
5,VITORIA,0.0,526.75,230.0,488.0,1902.25,2396.7,1061.65,0.0,173.75,468.95,306.25,1171.2,1704.65,920.25,6605.35,4745.05,0.0,203.17,-50.95,59.35,62.42,40.6,15.37,39.21,15,2025,0.0,6605.35,,,,,False
6,ZARAGOZA,324.5,196.0,525.6,914.0,784.0,2662.25,2792.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8199.05,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,2025,0.0,8199.05,,,,,False
1,PAMPLONA,1265.35,1112.01,1567.6,2143.8,1861.2,2193.63,1815.7,504.75,965.31,870.95,1307.13,1889.4,2920.28,1438.95,11959.29,9896.77,150.69,15.2,79.99,64.01,-1.49,-24.88,26.18,20.84,16,2025,0.0,11959.29,,,,Good Friday,True
2,BILBAO,606.25,610.25,685.9,1201.15,887.05,1899.05,877.0,618.0,421.35,525.2,500.75,1159.5,2547.0,1187.65,6766.65,6959.45,-1.9,44.83,30.6,139.87,-23.5,-25.44,-26.16,-2.77,16,2025,0.0,6766.65,,,,Good Friday,True
3,BURGOS,0.0,1037.0,1328.1,826.5,1492.25,1930.15,1305.0,0.0,581.0,515.7,717.0,2199.1,2349.05,1315.25,7919.0,7677.1,0.0,78.49,157.53,15.27,-32.14,-17.83,-0.78,3.15,16,2025,0.0,7919.0,,,,Good Friday,True
4,SAN SEBASTIAN,1125.75,1101.75,1887.9,2096.45,3003.05,3276.85,1799.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14291.25,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16,2025,0.0,14291.25,,,,Good Friday,True
5,VITORIA,0.0,475.75,823.5,288.9,1339.7,1620.6,1086.25,0.0,134.0,166.75,299.0,1207.2,1878.45,661.08,5634.7,4346.48,0.0,255.04,393.85,-3.38,10.98,-13.73,64.31,29.64,16,2025,0.0,5634.7,,,,Good Friday,True
6,ZARAGOZA,705.1,1445.25,418.85,3181.35,2418.85,3147.65,4106.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15423.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16,2025,0.0,15423.65,,,,Good Friday,True
1,PAMPLONA,1810.2,1079.25,1311.95,830.75,1960.1,1882.8,1563.1,828.15,532.25,737.43,848.95,2130.45,2954.45,1244.9,10438.15,9276.58,118.58,102.77,77.91,-2.14,-8.0,-36.27,25.56,12.52,17,2025,0.0,10438.15,,,,,False
2,BILBAO,913.25,413.0,1116.8,451.5,1956.9,2326.75,1273.6,568.25,125.5,593.25,793.2,1819.65,2452.7,1007.2,8451.8,7359.75,60.71,229.08,88.25,-43.08,7.54,-5.14,26.45,14.84,17,2025,0.0,8451.8,,,,,False
3,BURGOS,0.0,947.25,713.5,328.0,1670.0,988.2,1153.3,0.0,262.8,587.25,345.0,1717.1,2157.68,1117.6,5800.25,6187.43,0.0,260.45,21.5,-4.93,-2.74,-54.2,3.19,-6.26,17,2025,0.0,5800.25,,,,,False
4,SAN SEBASTIAN,1372.35,1203.1,888.2,1289.1,2535.42,3005.15,1671.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11964.42,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17,2025,0.0,11964.42,,,,,False
5,VITORIA,928.55,240.5,305.75,208.0,795.2,2053.9,928.2,0.0,399.25,708.5,486.55,977.25,1162.75,1300.55,5460.1,5034.85,100.0,-39.76,-56.85,-57.25,-18.63,76.64,-28.63,8.45,17,2025,0.0,5460.1,,,,,False
6,ZARAGOZA,1057.9,1327.15,1745.95,563.4,1535.0,2709.65,950.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9889.75,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,17,2025,0.0,9889.75,,,,,False
1,PAMPLONA,704.25,890.23,1988.6,2139.8,2230.4,2820.2,2472.95,9514.91,1583.05,1407.76,1296.6,2717.4,3357.5,2264.95,13246.43,22142.17,-92.6,-43.76,41.26,65.03,-17.92,-16.0,9.18,-40.18,18,2025,0.0,13246.43,,,,Labor Day,True
2,BILBAO,536.5,279.25,641.2,1817.9,1217.0,1392.0,1938.0,719.1,1448.25,1796.9,718.25,899.7,1658.3,1344.05,7821.85,8584.55,-25.39,-80.72,-64.32,153.1,35.27,-16.06,44.19,-8.88,18,2025,0.0,7821.85,,,,Labor Day,True
3,BURGOS,0.0,179.0,1283.1,1437.45,1200.75,1383.75,1152.0,0.0,863.75,1121.95,557.75,1970.73,1910.75,2104.9,6636.05,8529.83,0.0,-79.28,14.36,157.72,-39.07,-27.58,-45.27,-22.2,18,2025,0.0,6636.05,,,,Labor Day,True
4,SAN SEBASTIAN,440.7,396.2,1228.26,2002.2,1994.8,2970.1,1835.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10868.11,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18,2025,0.0,10868.11,,,,Labor Day,True
5,VITORIA,278.5,356.0,560.0,889.5,1032.35,1880.8,1385.35,0.0,565.0,486.25,39.0,1449.55,1729.75,1166.55,6382.5,5436.1,100.0,-36.99,15.17,2180.77,-28.78,8.73,18.76,17.41,18,2025,0.0,6382.5,,,,Labor Day,True
6,ZARAGOZA,43.1,738.3,667.0,1264.35,729.8,3487.0,1708.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.78,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18,2025,0.0,8637.78,,,,Labor Day,True
1,PAMPLONA,1155.35,999.9,1576.68,1077.9,2632.15,2739.3,2118.5,1187.35,633.05,1092.68,613.35,2047.75,2397.3,1634.65,12299.78,9606.13,-2.7,57.95,44.29,75.74,28.54,14.27,29.6,28.04,19,2025,0.0,12299.78,,,,,False
2,BILBAO,200.25,152.3,0.0,398.0,1342.35,2640.8,1379.95,282.25,186.25,455.75,248.1,1320.35,1876.25,1169.85,6113.65,5538.8,-29.05,-18.23,-100.0,60.42,1.67,40.75,17.96,10.38,19,2025,0.0,6113.65,,,,,False
3,BURGOS,0.0,343.25,268.0,295.0,1039.5,2413.75,989.35,0.0,398.5,313.0,631.6,1902.5,1655.45,581.5,5348.85,5482.55,0.0,-13.86,-14.38,-53.29,-45.36,45.81,70.14,-2.44,19,2025,0.0,5348.85,,,,,False
4,SAN SEBASTIAN,966.35,721.6,896.2,699.2,1496.1,3703.54,1599.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10082.94,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19,2025,0.0,10082.94,,,,,False
5,VITORIA,0.0,233.5,254.8,237.85,1071.52,2155.05,1316.0,0.0,324.75,68.5,348.0,1794.75,1623.25,947.15,5268.72,5106.4,0.0,-28.1,271.97,-31.65,-40.3,32.76,38.94,3.18,19,2025,0.0,5268.72,,,,,False
6,ZARAGOZA,554.75,306.7,463.65,0.0,1164.2,3262.3,893.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6645.05,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,19,2025,0.0,6645.05,,,,,False
1,PAMPLONA,1391.65,1067.2,1805.73,1674.31,3766.33,2728.22,1900.1,818.39,850.62,777.5,735.6,3100.95,3784.6,1721.35,14333.54,11789.01,70.05,25.46,132.25,127.61,21.46,-27.91,10.38,21.58,20,2025,0.0,14333.54,,,,,False
2,BILBAO,493.9,118.0,830.8,750.75,1471.25,2196.3,1025.35,698.85,648.45,301.0,770.95,1445.5,2193.1,1535.4,6886.35,7593.25,-29.33,-81.8,176.01,-2.62,1.78,0.15,-33.22,-9.31,20,2025,0.0,6886.35,,,,,False
3,BURGOS,0.0,233.0,375.25,410.25,618.75,1712.55,877.5,0.0,130.75,550.5,439.5,1575.05,2008.95,1493.0,4227.3,6197.75,0.0,78.2,-31.83,-6.66,-60.72,-14.75,-41.23,-31.79,20,2025,0.0,4227.3,,,,,False
4,SAN SEBASTIAN,785.2,902.35,405.2,601.35,2234.3,3499.82,2138.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10566.52,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20,2025,0.0,10566.52,,,,,False
5,VITORIA,0.0,97.0,164.0,626.0,1048.5,2310.3,1321.25,0.0,444.25,466.75,228.25,1620.5,1839.25,1003.95,5567.05,5602.95,0.0,-78.17,-64.86,174.26,-35.3,25.61,31.61,-0.64,20,2025,0.0,5567.05,,,,,False
6,ZARAGOZA,1138.4,529.95,377.5,968.6,2323.4,3276.45,2018.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10632.75,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20,2025,0.0,10632.75,,,,,False
1,PAMPLONA,1064.8,1361.4,1227.15,1332.05,2510.7,2744.0,2437.75,1024.29,226.75,1348.51,826.69,1858.45,2390.75,1672.35,12677.85,9347.79,3.95,500.4,-9.0,61.13,35.1,14.78,45.77,35.62,21,2025,0.0,12677.85,,,,,False
2,BILBAO,509.7,885.85,3882.55,68.0,209.5,153.45,0.0,906.25,230.35,667.6,582.75,1533.35,4235.48,1538.9,5709.05,9694.68,-43.76,284.57,481.57,-88.33,-86.34,-96.38,-100.0,-41.11,21,2025,0.0,5709.05,,,,,False
3,BURGOS,0.0,169.25,382.5,372.0,806.75,1450.85,870.25,0.0,478.25,501.35,798.0,2032.03,1797.0,1590.35,4051.6,7196.98,0.0,-64.61,-23.71,-53.38,-60.3,-19.26,-45.28,-43.7,21,2025,0.0,4051.6,,,,,False
4,SAN SEBASTIAN,616.0,514.0,999.17,1184.4,2470.0,3585.7,1867.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11236.67,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21,2025,0.0,11236.67,,,,,False
5,VITORIA,0.0,404.0,343.75,426.25,1143.5,1753.3,1041.5,0.0,297.0,402.0,499.05,1436.2,1925.4,950.45,5112.3,5510.1,0.0,36.03,-14.49,-14.59,-20.38,-8.94,9.58,-7.22,21,2025,0.0,5112.3,,,,,False
6,ZARAGOZA,362.3,674.5,451.8,394.0,1539.82,3053.93,1978.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8454.95,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,21,2025,0.0,8454.95,,,,,False
1,PAMPLONA,1249.2,774.15,958.88,1251.5,3103.26,2691.25,2209.4,1233.65,822.78,398.75,674.27,2540.73,2315.25,1718.25,12237.64,9703.68,1.26,-5.91,140.47,85.61,22.14,16.24,28.58,26.11,22,2025,0.0,12237.64,,,,,False
2,BILBAO,483.7,230.5,624.65,678.6,1211.3,1868.0,927.4,626.0,742.98,371.75,461.0,654.0,1905.35,1195.45,6024.15,5956.53,-22.73,-68.98,68.03,47.2,85.21,-1.96,-22.42,1.14,22,2025,0.0,6024.15,,,,,False
3,BURGOS,0.0,212.75,209.8,415.25,1335.0,493.5,510.3,0.0,517.0,509.25,928.9,2154.8,1743.0,1458.4,3176.6,7311.35,0.0,-58.85,-58.8,-55.3,-38.05,-71.69,-65.01,-56.55,22,2025,0.0,3176.6,,,,,False
4,SAN SEBASTIAN,570.9,685.95,905.3,1199.75,2402.65,2956.06,1992.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10712.86,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22,2025,0.0,10712.86,,,,,False
5,VITORIA,0.0,316.6,539.0,396.0,1067.75,1692.85,1183.65,0.0,345.75,668.1,285.25,1409.7,1914.85,972.43,5195.85,5596.08,0.0,-8.43,-19.32,38.83,-24.26,-11.59,21.72,-7.15,22,2025,0.0,5195.85,,,,,False
6,ZARAGOZA,1054.1,597.5,323.3,1222.0,2440.75,3139.29,1490.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10267.64,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22,2025,0.0,10267.64,,,,,False
1,PAMPLONA,961.0,952.2,1067.3,971.14,3034.6,2838.87,1268.35,887.4,690.45,756.9,963.73,1984.5,2218.24,1342.65,11093.46,8843.87,8.29,37.91,41.01,0.77,52.92,27.98,-5.53,25.44,23,2025,0.0,11093.46,,,,,False
2,BILBAO,397.0,620.2,1263.03,847.3,1896.7,2923.38,1452.15,556.25,268.0,631.1,578.5,2001.45,2754.18,835.75,9399.76,7625.23,-28.63,131.42,100.13,46.46,-5.23,6.14,73.75,23.27,23,2025,0.0,9399.76,,,,,False
3,BURGOS,0.0,661.6,305.0,330.25,958.15,1139.2,991.45,0.0,549.25,689.5,1330.75,1143.2,1941.0,1404.73,4385.65,7058.43,0.0,20.46,-55.77,-75.18,-16.19,-41.31,-29.42,-37.87,23,2025,0.0,4385.65,,,,,False
4,SAN SEBASTIAN,852.8,723.4,1424.65,1106.8,1939.43,2914.0,2781.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11742.78,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23,2025,0.0,11742.78,,,,,False
5,VITORIA,0.0,468.2,415.5,554.0,1910.95,1958.0,974.83,0.0,171.25,431.65,638.2,1493.25,1108.4,995.2,6281.48,4837.95,0.0,173.4,-3.74,-13.19,27.97,76.65,-2.05,29.84,23,2025,0.0,6281.48,,,,,False
6,ZARAGOZA,775.55,415.95,735.1,1170.1,2167.65,3405.85,2030.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.46,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23,2025,0.0,10700.46,,,,,False
1,PAMPLONA,1169.35,1337.5,1375.1,897.29,2092.13,2964.15,2646.9,1005.3,429.25,869.75,856.66,2115.13,2523.45,1758.25,12482.42,9557.79,16.32,211.59,58.1,4.74,-1.09,17.46,50.54,30.6,24,2025,0.0,12482.42,,,,,False
2,BILBAO,793.5,368.5,1024.7,820.75,1851.95,2884.3,1256.2,616.7,365.0,949.7,952.33,1074.7,1720.85,1013.55,8999.9,6692.83,28.67,0.96,7.9,-13.82,72.32,67.61,23.94,34.47,24,2025,0.0,8999.9,,,,,False
3,BURGOS,0.0,606.25,423.5,500.0,766.77,1516.5,1169.0,0.0,405.75,681.25,525.15,1831.85,1716.5,991.65,4982.02,6152.15,0.0,49.41,-37.83,-4.79,-58.14,-11.65,17.88,-19.02,24,2025,0.0,4982.02,,,,,False
4,SAN SEBASTIAN,854.78,655.2,723.2,1349.45,1948.25,3519.91,1323.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10374.39,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24,2025,0.0,10374.39,,,,,False
5,VITORIA,0.0,375.5,480.5,374.55,1722.55,1993.6,624.0,0.0,554.5,634.25,389.0,1372.75,2047.45,674.25,5570.7,5672.2,0.0,-32.28,-24.24,-3.71,25.48,-2.63,-7.45,-1.79,24,2025,0.0,5570.7,,,,,False
6,ZARAGOZA,1130.65,696.05,646.4,596.8,1872.35,2368.7,2036.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9347.65,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24,2025,0.0,9347.65,,,,,False
1,PAMPLONA,1420.3,855.0,1225.1,1282.8,2395.5,2417.09,2065.57,1033.1,671.05,1098.84,1167.43,2306.61,2682.8,1669.09,11661.36,10628.92,37.48,27.41,11.49,9.88,3.85,-9.9,23.75,9.71,25,2025,0.0,11661.36,,,,,False
2,BILBAO,215.0,798.45,507.7,601.5,1090.1,1779.85,990.5,468.45,493.7,786.6,657.1,1084.7,1394.45,1010.35,5983.1,5895.35,-54.1,61.73,-35.46,-8.46,0.5,27.64,-1.96,1.49,25,2025,0.0,5983.1,,,,,False
3,BURGOS,0.0,443.0,302.25,434.5,1390.25,1155.5,655.5,0.0,477.75,620.83,882.75,1458.13,1624.83,0.0,4381.0,5064.29,0.0,-7.27,-51.32,-50.78,-4.66,-28.88,100.0,-13.49,25,2025,0.0,4381.0,,,,,False
4,SAN SEBASTIAN,670.25,1099.35,642.0,515.85,2085.8,3081.1,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9525.35,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,2025,0.0,9525.35,,,,,False
5,VITORIA,0.0,762.75,647.0,305.5,1275.8,1726.25,1015.4,0.0,463.0,386.0,688.15,1527.45,2264.35,1231.85,5732.7,6560.8,0.0,64.74,67.62,-55.61,-16.48,-23.76,-17.57,-12.62,25,2025,0.0,5732.7,,,,,False
6,ZARAGOZA,717.4,406.0,413.6,1563.1,2639.35,2838.58,830.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9408.13,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25,2025,0.0,9408.13,,,,,False
1,PAMPLONA,1333.15,1540.5,1549.07,1523.6,2590.29,2094.59,2421.27,1239.15,1348.01,1186.75,872.65,1644.25,1879.6,1443.13,13052.47,9613.54,7.59,14.28,30.53,74.59,57.54,11.44,67.78,35.77,26,2025,0.0,13052.47,,,,,False
2,BILBAO,571.0,490.0,772.75,1170.7,1760.5,1730.59,981.3,548.5,366.0,518.0,420.75,1388.85,1724.3,1018.54,7476.84,5984.94,4.1,33.88,49.18,178.24,26.76,0.36,-3.66,24.93,26,2025,0.0,7476.84,,,,,False
3,BURGOS,0.0,258.75,663.25,544.24,748.8,1088.75,1197.29,0.0,0.0,0.0,69.85,711.5,1570.3,1281.75,4501.08,3633.4,0.0,100.0,100.0,679.16,5.24,-30.67,-6.59,23.88,26,2025,0.0,4501.08,,,,,False
4,SAN SEBASTIAN,1141.25,1477.1,1094.05,1222.56,2121.79,2600.55,1816.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11474.08,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26,2025,0.0,11474.08,,,,,False
5,VITORIA,0.0,313.8,788.7,819.75,989.99,1639.26,1196.14,51.0,638.0,121.25,444.25,1629.6,1802.08,1155.25,5747.64,5841.43,-100.0,-50.82,550.47,84.52,-39.25,-9.04,3.54,-1.61,26,2025,0.0,5747.64,,,,,False
6,ZARAGOZA,1360.35,781.25,831.5,477.88,1185.0,2111.99,54.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6802.96,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26,2025,0.0,6802.96,,,,,False
